2025-01-30 11:56:18,644 - INFO - Starting import process from directory: C:\Users\justi_000\Downloads\GIT\rpg-engine\./SchemaManager/imports
2025-01-30 11:56:18,645 - INFO - Found database at: C:\Users\justi_000\Downloads\GIT\rpg-engine\rpg_data.db
2025-01-30 11:56:18,646 - INFO - Attempting to connect to database: C:\Users\justi_000\Downloads\GIT\rpg-engine\rpg_data.db
2025-01-30 11:56:18,647 - INFO - Database connection successful
2025-01-30 11:56:18,648 - INFO - Database connection verified
2025-01-30 11:56:18,648 - INFO - Found 2 SQL files to process: ClassSpellListsStructure.sql, overlordClasses.sql
2025-01-30 11:56:18,650 - INFO - 
Processing file: ClassSpellListsStructure.sql
2025-01-30 11:56:18,650 - INFO - Beginning to parse SQL file: C:\Users\justi_000\Downloads\GIT\rpg-engine\./SchemaManager/imports\ClassSpellListsStructure.sql
2025-01-30 11:56:18,651 - INFO - File read successfully, content length: 1604 characters
2025-01-30 11:56:18,652 - ERROR - No valid INSERT statement found in C:\Users\justi_000\Downloads\GIT\rpg-engine\./SchemaManager/imports\ClassSpellListsStructure.sql
2025-01-30 11:56:18,653 - INFO - Found 0 records to import from ClassSpellListsStructure.sql
2025-01-30 11:56:18,653 - INFO - 
Processing file: overlordClasses.sql
2025-01-30 11:56:18,654 - INFO - Beginning to parse SQL file: C:\Users\justi_000\Downloads\GIT\rpg-engine\./SchemaManager/imports\overlordClasses.sql
2025-01-30 11:56:18,666 - INFO - File read successfully, content length: 29920 characters
2025-01-30 11:56:18,672 - INFO - Found INSERT statement for table: classes
2025-01-30 11:56:18,672 - INFO - Columns identified: name, description, class_type, is_racial, category_id, subcategory_id, base_hp, base_mp, base_physical_attack, base_physical_defense, base_agility, base_magical_attack, base_magical_defense, base_resistance, base_special, hp_per_level, mp_per_level, physical_attack_per_level, physical_defense_per_level, agility_per_level, magical_attack_per_level, magical_defense_per_level, resistance_per_level, special_per_level, created_at, updated_at
2025-01-30 11:56:18,695 - INFO - Parsed record: {'name': 'Shaman', 'description': 'Nature/spirit magic user', 'class_type': 1, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 17, 'base_hp': 10, 'base_mp': 5, 'base_physical_attack': 5, 'base_physical_defense': 5, 'base_agility': 5, 'base_magical_attack': 5, 'base_magical_defense': 5, 'base_resistance': 5, 'base_special': 5, 'hp_per_level': 2, 'mp_per_level': 1, 'physical_attack_per_level': 1, 'physical_defense_per_level': 1, 'agility_per_level': 1, 'magical_attack_per_level': 1, 'magical_defense_per_level': 1, 'resistance_per_level': 1, 'special_per_level': 1, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,697 - INFO - Parsed record: {'name': 'Warrior', 'description': 'Physical combat specialist', 'class_type': 1, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 18, 'base_hp': 10, 'base_mp': 5, 'base_physical_attack': 5, 'base_physical_defense': 5, 'base_agility': 5, 'base_magical_attack': 5, 'base_magical_defense': 5, 'base_resistance': 5, 'base_special': 5, 'hp_per_level': 2, 'mp_per_level': 1, 'physical_attack_per_level': 1, 'physical_defense_per_level': 1, 'agility_per_level': 1, 'magical_attack_per_level': 1, 'magical_defense_per_level': 1, 'resistance_per_level': 1, 'special_per_level': 1, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,702 - INFO - Parsed record: {'name': 'Academic Wizard', 'description': 'Scholar of arcane theory and practice', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 13, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,704 - INFO - Parsed record: {'name': 'Actor/Actress', 'description': 'Skilled performer and impersonator', 'class_type': 2, 'is_racial': 0, 'category_id': 1, 'subcategory_id': 19, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,706 - INFO - Parsed record: {'name': 'Air Rider', 'description': 'Aerial combat specialist', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 20, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,708 - INFO - Parsed record: {'name': 'Alchemist', 'description': 'Expert in magical brewing and transformation', 'class_type': 2, 'is_racial': 0, 'category_id': 8, 'subcategory_id': 21, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,710 - INFO - Parsed record: {'name': 'Archer', 'description': 'Skilled bow and arrow specialist', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 22, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,711 - INFO - Parsed record: {'name': 'Arcane Devotee', 'description': 'Dedicated practitioner of arcane arts', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 13, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,713 - INFO - Parsed record: {'name': 'Armor Smith', 'description': 'Creator of protective gear', 'class_type': 2, 'is_racial': 0, 'category_id': 8, 'subcategory_id': 21, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,715 - INFO - Parsed record: {'name': 'Armored Mage', 'description': 'Battle-ready spellcaster', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 13, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,718 - INFO - Parsed record: {'name': 'Assassin', 'description': 'Specialist in covert elimination', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 23, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,720 - INFO - Parsed record: {'name': 'Athletic Master', 'description': 'Expert in physical conditioning', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 25, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,722 - INFO - Parsed record: {'name': 'Barbarian', 'description': 'Rage-fueled warrior', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 18, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,724 - INFO - Parsed record: {'name': 'Bard', 'description': 'Musical spellcaster', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 19, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,725 - INFO - Parsed record: {'name': 'Battle Cleric', 'description': 'Combat-focused holy caster', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 15, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,726 - INFO - Parsed record: {'name': 'Beast Tamer', 'description': 'Creature trainer and controller', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 27, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,728 - INFO - Parsed record: {'name': 'Berserker', 'description': 'Fury-driven warrior', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 18, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,730 - INFO - Parsed record: {'name': 'Bishop', 'description': 'Advanced divine spellcaster', 'class_type': 2, 'is_racial': 0, 'category_id': 10, 'subcategory_id': 15, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,733 - INFO - Parsed record: {'name': 'Blacksmith', 'description': 'Weapon and armor creator', 'class_type': 2, 'is_racial': 0, 'category_id': 8, 'subcategory_id': 21, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,735 - INFO - Parsed record: {'name': 'Bushwhacker', 'description': 'Wilderness ambush specialist', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 23, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,737 - INFO - Parsed record: {'name': 'Champion', 'description': 'Elite warrior', 'class_type': 2, 'is_racial': 0, 'category_id': 9, 'subcategory_id': 18, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,738 - INFO - Parsed record: {'name': 'Charisma', 'description': 'Natural leader and influencer', 'class_type': 2, 'is_racial': 0, 'category_id': 1, 'subcategory_id': 12, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
2025-01-30 11:56:18,740 - INFO - Parsed record: {'name': 'Commander', 'description': 'Tactical unit leader', 'class_type': 2, 'is_racial': 0, 'category_id': 11, 'subcategory_id': 37, 'base_hp': 15, 'base_mp': 8, 'base_physical_attack': 8, 'base_physical_defense': 8, 'base_agility': 8, 'base_magical_attack': 8, 'base_magical_defense': 8, 'base_resistance': 8, 'base_special': 8, 'hp_per_level': 3, 'mp_per_level': 2, 'physical_attack_per_level': 2, 'physical_defense_per_level': 2, 'agility_per_level': 2, 'magical_attack_per_level': 2, 'magical_defense_per_level': 2, 'resistance_per_level': 2, 'special_per_level': 2, 'created_at': '2025-01-30 11:56:18', 'updated_at': '2025-01-30 11:56:18'}
